--------------------------------------------------
gpu : 2
data_dir : /mnt/ssd1/ImageNet
batch_size : 256
num_workers : 8
start_epoch : 0
epochs : 120
warmup_epochs : 5
min_lr : 1e-08
lr : 0.1
momentum : 0.9
weight_decay : 0.0001
resume : 
save : True
save_name : ResNet50_256_single
save_freq : 200
print_freq : 100
log : ./logs/
checkpoint : ./checkpoints/
--------------------------------------------------

epoch,acc,lr,train_loss,train_time,val_loss,val_time
000,10.0580,0.01999600,5.94824235,00:48:28,4.84747169,00:00:50,
001,24.0300,0.03999600,4.23850866,00:48:23,3.69985462,00:00:50,
002,32.1640,0.05999600,3.41899273,00:48:20,3.14180425,00:00:51,
003,38.1180,0.07999600,3.02306110,00:48:20,2.83165336,00:00:51,
004,39.8340,0.09999600,2.81601151,00:48:20,2.69978151,00:00:50,
005,41.6480,0.09998135,2.67646065,00:48:19,2.61989450,00:00:50,
006,45.5660,0.09992541,2.55898488,00:48:21,2.36454932,00:00:51,
007,45.5500,0.09983220,2.47863957,00:48:22,2.38979202,00:00:50,
008,47.5060,0.09970181,2.42120179,00:48:22,2.30397286,00:00:51,
009,49.0780,0.09953433,2.37265817,00:48:22,2.19383305,00:00:50,
010,51.2680,0.09932989,2.33371844,00:48:20,2.09390819,00:00:51,
011,50.3960,0.09908864,2.30238167,00:48:22,2.13845708,00:00:50,
012,49.7120,0.09881075,2.27873808,00:48:20,2.18168429,00:00:50,
013,50.5140,0.09849644,2.25832385,00:48:18,2.13126640,00:00:51,
014,52.8220,0.09814594,2.23698129,00:48:18,2.00730997,00:00:51,
015,52.6380,0.09775951,2.21984266,00:48:19,2.01612444,00:00:50,
016,51.2500,0.09733744,2.20604443,00:48:18,2.09915174,00:00:53,
017,53.0200,0.09688005,2.19089832,00:48:18,1.98766447,00:00:50,
018,52.5980,0.09638767,2.17790844,00:48:17,2.02007703,00:00:50,
019,53.0320,0.09586067,2.16747289,00:48:17,2.00026878,00:00:50,
020,48.5200,0.09529946,2.15604171,00:48:19,2.26279518,00:00:50,
021,54.3320,0.09470444,2.14728610,00:48:20,1.94094253,00:00:51,
022,53.0460,0.09407606,2.13599800,00:48:17,2.01511982,00:00:50,
023,55.1860,0.09341478,2.12742905,00:48:19,1.89689326,00:00:50,
024,55.0280,0.09272111,2.11795360,00:48:18,1.89184870,00:00:51,
025,54.7760,0.09199556,2.11201261,00:48:19,1.93510576,00:00:52,
026,54.4600,0.09123867,2.10197494,00:48:20,1.91967867,00:00:51,
027,55.1300,0.09045101,2.09484226,00:48:20,1.88813358,00:00:51,
028,54.5040,0.08963316,2.08513637,00:48:16,1.95025987,00:00:50,
029,52.5240,0.08878574,2.07827178,00:48:16,2.02587585,00:00:51,
030,55.5640,0.08790937,2.07152279,00:48:17,1.87342746,00:00:50,
031,55.5580,0.08700471,2.06485253,00:48:16,1.87907051,00:00:50,
