--------------------------------------------------
port_num : 9999
world_size : 2
data_dir : /mnt/ssd1/ImageNet
batch_size : 128
num_workers : 8
start_epoch : 0
epochs : 120
warmup_epochs : 5
min_lr : 1e-08
lr : 0.1
momentum : 0.9
weight_decay : 0.0001
resume : 
save : True
save_name : ResNet50_128_DDP
save_freq : 200
print_freq : 100
log : ./logs/
checkpoint : ./checkpoints/
--------------------------------------------------

epoch,acc,lr,train_loss,train_time,val_loss,val_time
000,12.7800,0.01999800,5.76492986,00:29:18,4.69301326,00:00:37,
001,28.8560,0.03999800,4.06269464,00:29:42,3.35855199,00:00:44,
002,35.2780,0.05999800,3.35647500,00:29:43,2.97318792,00:00:41,
003,35.9720,0.07999800,3.07939871,00:29:44,2.95781611,00:00:45,
004,38.4280,0.09999800,2.97998112,00:29:49,2.81978171,00:00:49,
005,40.8980,0.09998135,2.89521620,00:29:49,2.65697440,00:00:43,
006,42.7600,0.09992540,2.80669554,00:29:48,2.56753031,00:00:46,
007,43.2860,0.09983219,2.75389287,00:29:49,2.53604801,00:00:44,
008,43.0100,0.09970180,2.70817413,00:29:46,2.56297573,00:00:43,
009,45.5840,0.09953432,2.67764845,00:29:52,2.38267751,00:00:42,
010,46.1560,0.09932987,2.65110208,00:29:55,2.35389009,00:00:45,
011,43.9900,0.09908861,2.62976270,00:29:57,2.50466038,00:00:44,
012,44.7200,0.09881072,2.61330160,00:29:52,2.45444081,00:00:44,
013,45.5820,0.09849641,2.59612212,00:29:49,2.40338751,00:00:43,
014,45.9260,0.09814590,2.58426399,00:29:45,2.40055927,00:00:45,
015,46.8920,0.09775947,2.57282909,00:29:43,2.33181492,00:00:44,
016,45.5700,0.09733740,2.56068420,00:29:44,2.43484129,00:00:44,
017,48.2180,0.09688000,2.55069626,00:29:44,2.26445524,00:00:44,
018,44.1680,0.09638762,2.54227092,00:29:42,2.49816708,00:00:44,
019,48.6540,0.09586062,2.53414239,00:29:46,2.23198062,00:00:44,
020,46.9900,0.09529940,2.52585814,00:29:38,2.32598580,00:00:40,
021,46.7300,0.09470438,2.51587456,00:29:26,2.33675807,00:00:40,
022,49.2600,0.09407599,2.51035169,00:29:25,2.20750360,00:00:40,
023,47.6780,0.09341472,2.50097023,00:29:28,2.29982740,00:00:40,
024,48.4300,0.09272104,2.49278723,00:29:28,2.25905325,00:00:40,
025,47.2640,0.09199549,2.48719307,00:29:25,2.31117855,00:00:39,
026,49.5020,0.09123860,2.48338498,00:29:24,2.19562144,00:00:40,
027,47.4640,0.09045093,2.47349175,00:29:35,2.28787397,00:00:42,
028,48.6540,0.08963308,2.46578579,00:29:25,2.24308978,00:00:39,
029,50.3200,0.08878565,2.45769133,00:29:29,2.15996069,00:00:39,
030,49.4920,0.08790928,2.45275459,00:29:26,2.19940406,00:00:39,
031,49.3080,0.08700462,2.44563623,00:29:29,2.21374458,00:00:39,
032,50.3700,0.08607235,2.43678854,00:29:26,2.14758659,00:00:42,
033,50.1460,0.08511315,2.42931729,00:29:28,2.16082700,00:00:41,
034,48.7380,0.08412776,2.42119653,00:29:29,2.21917701,00:00:40,
035,49.2300,0.08311690,2.41444471,00:29:31,2.22642573,00:00:40,
036,50.4080,0.08208132,2.40384311,00:29:29,2.14500847,00:00:39,
037,50.0420,0.08102180,2.39654450,00:29:29,2.18363158,00:00:39,
038,49.9960,0.07993914,2.38511219,00:29:28,2.17684745,00:00:40,
039,50.5520,0.07883413,2.37890074,00:29:29,2.12292101,00:00:41,
040,50.1900,0.07770760,2.37165772,00:29:31,2.16507366,00:00:39,
041,51.4740,0.07656040,2.36231407,00:29:31,2.10169081,00:00:40,
042,52.0300,0.07539338,2.35109439,00:29:27,2.05106805,00:00:40,
043,52.0400,0.07420741,2.34349397,00:29:29,2.09127351,00:00:40,
044,51.0020,0.07300338,2.33368841,00:29:24,2.10807901,00:00:39,
045,51.8260,0.07178217,2.32479059,00:29:31,2.08406798,00:00:40,
046,52.0660,0.07054472,2.31145293,00:29:25,2.05924536,00:00:39,
047,50.9440,0.06929193,2.30319036,00:29:26,2.12198323,00:00:40,
048,52.0720,0.06802475,2.29336767,00:29:28,2.08200977,00:00:39,
049,52.5660,0.06674411,2.28199489,00:29:25,2.02659815,00:00:43,
050,53.6140,0.06545098,2.27098371,00:29:24,1.97183772,00:00:40,
051,52.0500,0.06414632,2.26210458,00:29:30,2.08572126,00:00:40,
052,52.3860,0.06283111,2.24737994,00:29:25,2.05319275,00:00:39,
053,53.5300,0.06150632,2.23846656,00:29:28,1.99752267,00:00:39,
054,55.2020,0.06017294,2.22678994,00:29:22,1.90419403,00:00:39,
055,54.8180,0.05883197,2.21257674,00:29:28,1.92312568,00:00:40,
056,54.1680,0.05748441,2.20317774,00:29:23,1.96360690,00:00:40,
057,53.9500,0.05613126,2.18901427,00:29:24,1.98787464,00:00:39,
058,53.8960,0.05477354,2.17753588,00:29:20,1.97326413,00:00:39,
059,55.8360,0.05341226,2.16653616,00:29:22,1.86708248,00:00:40,
060,55.7500,0.05204843,2.15245732,00:29:22,1.88056736,00:00:40,
061,57.3540,0.05068308,2.13845145,00:29:32,1.80152084,00:00:39,
062,56.8960,0.04931721,2.12566786,00:29:32,1.82318850,00:00:40,
063,54.8560,0.04795185,2.11188895,00:29:32,1.93447539,00:00:41,
064,57.0900,0.04658802,2.09643805,00:29:32,1.79619530,00:00:42,
065,56.6720,0.04522674,2.08174819,00:29:36,1.82352634,00:00:40,
066,58.0560,0.04386902,2.06910151,00:29:35,1.76686154,00:00:39,
067,57.9680,0.04251587,2.05532031,00:29:37,1.77469952,00:00:40,
068,57.8420,0.04116831,2.03820043,00:29:40,1.77361550,00:00:40,
069,58.0720,0.03982734,2.02136297,00:29:37,1.77071855,00:00:40,
070,58.1760,0.03849396,2.00613778,00:29:39,1.76965043,00:00:40,
071,59.3160,0.03716917,1.99430510,00:29:36,1.71216667,00:00:40,
072,60.7580,0.03585395,1.97392206,00:29:34,1.62991690,00:00:39,
073,59.5920,0.03454929,1.95940419,00:29:31,1.69816467,00:00:40,
074,60.3660,0.03325615,1.94150888,00:29:23,1.64373803,00:00:41,
075,60.8740,0.03197552,1.92423760,00:29:28,1.64163438,00:00:41,
076,59.6100,0.03070833,1.90764184,00:29:32,1.70045842,00:00:39,
077,61.6980,0.02945554,1.88862123,00:29:35,1.58956812,00:00:39,
078,61.9100,0.02821808,1.87218124,00:29:31,1.57643409,00:00:40,
079,62.8060,0.02699688,1.85267243,00:29:22,1.54258079,00:00:39,
080,63.6080,0.02579284,1.83470932,00:29:27,1.51200760,00:00:39,
081,63.5740,0.02460686,1.81353323,00:29:29,1.50539338,00:00:39,
082,63.7300,0.02343984,1.79526078,00:29:25,1.49786732,00:00:40,
083,63.6320,0.02229263,1.77316349,00:29:24,1.50732328,00:00:40,
084,64.0320,0.02116610,1.75528284,00:29:25,1.48183355,00:00:40,
085,64.7740,0.02006109,1.73397822,00:29:27,1.44506682,00:00:40,
086,65.1460,0.01897842,1.71210196,00:29:24,1.43127737,00:00:39,
087,65.8080,0.01791890,1.69174665,00:29:30,1.41023331,00:00:40,
088,65.6880,0.01688332,1.66883401,00:29:29,1.43017494,00:00:40,
089,65.3680,0.01587245,1.64761322,00:29:25,1.41688063,00:00:39,
090,66.2780,0.01488705,1.61939950,00:29:23,1.37858214,00:00:40,
091,67.0080,0.01392785,1.59607623,00:29:33,1.35003958,00:00:41,
092,67.3560,0.01299557,1.56843613,00:29:30,1.33675287,00:00:39,
093,67.4800,0.01209091,1.54401836,00:29:26,1.32703426,00:00:41,
094,67.3200,0.01121453,1.52113840,00:29:29,1.33994042,00:00:40,
095,68.9040,0.01036710,1.49302856,00:29:25,1.27328515,00:00:40,
096,69.1260,0.00954924,1.46795503,00:29:27,1.25336516,00:00:39,
097,69.5120,0.00876157,1.44015018,00:29:27,1.23491923,00:00:40,
098,70.0280,0.00800467,1.40961007,00:29:28,1.22203088,00:00:40,
099,70.4420,0.00727911,1.38060245,00:29:29,1.20802952,00:00:40,
100,70.6900,0.00658543,1.35220184,00:29:27,1.19277064,00:00:40,
101,71.3880,0.00592415,1.32262573,00:29:29,1.15803006,00:00:40,
102,71.5320,0.00529576,1.29040936,00:29:26,1.15074383,00:00:40,
103,71.6620,0.00470073,1.25851229,00:29:31,1.14296757,00:00:40,
104,72.6820,0.00413950,1.22384105,00:29:28,1.10153267,00:00:40,
105,72.7340,0.00361249,1.19185876,00:29:29,1.10155012,00:00:39,
