--------------------------------------------------
port_num : 8889
world_size : 4
data_dir : /mnt/ssd1/ImageNet
batch_size : 128
num_workers : 8
num_classes : 1000
start_epoch : 0
epochs : 120
warmup_epochs : 5
min_lr : 1e-08
lr : 0.05
momentum : 0.9
weight_decay : 0.0001
loss_type : BCE
resume : 
save : True
save_name : ResNet50_128_120_BCE
save_freq : 1
print_freq : 500
log : ./logs/
checkpoint : ./checkpoints/
--------------------------------------------------

epoch,acc,lr,train_loss,train_time,val_loss,val_time
000,10.7780,0.00999900,8.76377566,00:33:42,5.89368523,00:00:43,
001,25.9720,0.01999900,5.28372318,00:33:44,4.58372052,00:00:42,
002,34.7980,0.02999900,4.44604364,00:33:49,4.01427200,00:00:41,
003,40.5820,0.03999900,4.04407102,00:33:48,3.64188267,00:00:42,
004,41.0140,0.04999900,3.84732214,00:34:01,3.62170220,00:00:41,
005,44.9760,0.04999067,3.68847259,00:33:54,3.35833317,00:00:42,
006,45.4520,0.04996270,3.54608858,00:33:58,3.35550670,00:00:42,
007,48.3480,0.04991610,3.44548663,00:33:57,3.16303907,00:00:41,
008,49.4920,0.04985090,3.37367764,00:34:03,3.06600512,00:00:42,
009,50.3380,0.04976716,3.31189919,00:34:05,3.04064788,00:00:43,
010,51.1020,0.04966493,3.26466291,00:34:06,2.97953170,00:00:42,
011,53.3380,0.04954431,3.21994434,00:34:07,2.85377435,00:00:43,
012,52.0480,0.04940536,3.18629928,00:34:09,2.93328793,00:00:42,
013,51.8000,0.04924820,3.15654158,00:34:10,2.95904285,00:00:42,
014,52.8400,0.04907295,3.13636143,00:34:07,2.88559571,00:00:42,
015,52.6400,0.04887973,3.11370039,00:33:59,2.87953881,00:00:42,
016,55.0240,0.04866870,3.09245101,00:34:04,2.74899819,00:00:43,
017,52.8420,0.04844000,3.07739518,00:34:02,2.87780623,00:00:43,
018,54.9300,0.04819381,3.06056239,00:34:02,2.75156684,00:00:43,
019,54.3980,0.04793031,3.04236617,00:34:00,2.79776348,00:00:44,
020,54.5120,0.04764970,3.02678170,00:34:00,2.78434473,00:00:43,
021,55.2780,0.04735219,3.01653235,00:33:59,2.72693896,00:00:43,
022,55.8740,0.04703800,3.00239239,00:33:57,2.69909992,00:00:44,
023,55.8160,0.04670736,2.98942941,00:33:58,2.68661652,00:00:43,
024,56.0640,0.04636052,2.97924351,00:33:57,2.70054736,00:00:43,
025,55.7480,0.04599774,2.96700086,00:33:56,2.70292319,00:00:43,
026,57.3620,0.04561930,2.95628139,00:33:56,2.60844085,00:00:43,
027,55.5260,0.04522547,2.94700894,00:33:58,2.71348977,00:00:43,
028,56.5500,0.04481654,2.93499831,00:33:58,2.64911533,00:00:43,
029,57.2140,0.04439283,2.92628360,00:34:00,2.61468202,00:00:43,
030,54.7360,0.04395464,2.91585231,00:33:56,2.76002816,00:00:43,
031,57.5380,0.04350231,2.90577479,00:33:58,2.60011750,00:00:44,
032,58.1080,0.04303617,2.89417875,00:34:02,2.55855495,00:00:43,
033,56.4940,0.04255658,2.88692487,00:34:01,2.64570483,00:00:43,
034,56.6220,0.04206388,2.87390479,00:34:02,2.65369535,00:00:44,
035,57.8080,0.04155845,2.86332614,00:34:04,2.57337223,00:00:43,
036,55.1180,0.04104066,2.85139381,00:34:04,2.74199851,00:00:43,
037,58.2220,0.04051090,2.84248956,00:34:04,2.54528946,00:00:43,
038,57.3640,0.03996957,2.83612059,00:34:03,2.57246538,00:00:43,
039,58.8220,0.03941707,2.82341543,00:34:04,2.50015714,00:00:44,
040,57.6460,0.03885380,2.81477330,00:34:05,2.58109455,00:00:44,
041,59.1580,0.03828020,2.80191185,00:34:04,2.49516015,00:00:44,
042,55.6880,0.03769669,2.79207830,00:34:07,2.69882786,00:00:53,
043,57.9700,0.03710371,2.78056660,00:34:05,2.54972483,00:00:42,
044,57.6000,0.03650169,2.76752444,00:34:02,2.59068636,00:00:43,
045,60.2940,0.03589109,2.75585134,00:34:04,2.42486760,00:00:43,
046,59.5180,0.03527236,2.74611202,00:34:02,2.46495221,00:00:43,
047,60.9060,0.03464597,2.73518799,00:34:04,2.39584874,00:00:43,
048,59.9180,0.03401238,2.72350956,00:33:59,2.45284195,00:00:43,
049,60.6660,0.03337206,2.71085766,00:34:03,2.40706420,00:00:43,
050,60.4700,0.03272549,2.69784970,00:34:01,2.39534490,00:00:43,
051,61.0900,0.03207316,2.68366211,00:34:01,2.37533252,00:00:43,
052,59.6200,0.03141556,2.67556872,00:33:55,2.47558735,00:00:43,
053,62.2860,0.03075316,2.66180067,00:33:58,2.29488293,00:00:43,
054,59.7660,0.03008647,2.64555937,00:33:58,2.45583739,00:00:44,
055,61.5660,0.02941599,2.63444099,00:34:01,2.33098714,00:00:43,
056,61.8280,0.02874221,2.61920764,00:33:56,2.32287952,00:00:43,
057,62.9300,0.02806563,2.60357586,00:33:56,2.26205547,00:00:43,
058,62.8800,0.02738677,2.59575179,00:33:57,2.27381953,00:00:43,
059,63.1520,0.02670613,2.57975341,00:33:54,2.24536050,00:00:43,
060,63.0360,0.02602422,2.56198388,00:33:54,2.25691032,00:00:43,
061,62.1460,0.02534154,2.54982926,00:33:55,2.29611586,00:00:43,
062,63.8100,0.02465861,2.53386944,00:33:56,2.20112668,00:00:43,
063,61.5460,0.02397593,2.51626550,00:33:56,2.34077672,00:00:43,
064,63.6840,0.02329401,2.50035916,00:33:54,2.20934278,00:00:43,
065,64.5020,0.02261337,2.48695908,00:33:56,2.16580324,00:00:43,
066,64.6680,0.02193451,2.46900757,00:33:57,2.15855617,00:00:43,
067,65.0840,0.02125794,2.45251403,00:33:56,2.14233914,00:00:43,
068,64.4580,0.02058416,2.43793284,00:33:57,2.15215206,00:00:43,
069,64.7860,0.01991367,2.42161349,00:34:00,2.14135719,00:00:43,
070,65.3840,0.01924698,2.40285712,00:33:56,2.12053297,00:00:43,
071,65.2880,0.01858459,2.38730847,00:33:58,2.12067015,00:00:43,
072,65.9920,0.01792698,2.36513904,00:34:00,2.07023681,00:00:43,
073,66.2080,0.01727465,2.34724288,00:33:56,2.06697639,00:00:43,
074,66.2700,0.01662808,2.32535876,00:33:58,2.06637946,00:00:43,
075,66.1620,0.01598776,2.30662508,00:34:03,2.06325281,00:00:43,
076,66.4040,0.01535417,2.28958311,00:34:01,2.04033514,00:00:43,
077,66.8660,0.01472777,2.27089344,00:34:00,2.02912392,00:00:43,
078,66.1120,0.01410904,2.24662287,00:34:02,2.06816963,00:00:44,
079,67.7300,0.01349844,2.22620889,00:34:02,1.96345998,00:00:43,
080,68.0500,0.01289642,2.20823507,00:34:04,1.96160439,00:00:43,
081,67.8600,0.01230344,2.18306616,00:34:04,1.95123913,00:00:43,
082,68.2800,0.01171992,2.16248904,00:34:04,1.92816635,00:00:43,
083,68.6160,0.01114632,2.13881941,00:34:03,1.91725164,00:00:43,
084,69.0780,0.01058306,2.11531162,00:34:02,1.89456239,00:00:43,
085,69.4540,0.01003055,2.09339455,00:34:04,1.88240581,00:00:44,
086,69.4320,0.00948921,2.06666950,00:34:05,1.86699470,00:00:44,
087,69.6060,0.00895945,2.04252931,00:34:06,1.85288939,00:00:43,
088,69.6880,0.00844166,2.01671894,00:34:04,1.85092886,00:00:43,
089,69.9900,0.00793623,1.98968362,00:34:01,1.83526066,00:00:43,
090,70.5060,0.00744353,1.96666756,00:33:59,1.80414784,00:00:54,
091,70.8260,0.00696393,1.93634228,00:33:51,1.78752523,00:00:42,
092,70.7940,0.00649779,1.90948527,00:33:54,1.79523586,00:00:44,
093,71.5880,0.00604546,1.88272489,00:33:53,1.74046407,00:00:43,
094,72.0040,0.00560727,1.85513022,00:33:54,1.72106485,00:00:43,
095,72.2600,0.00518355,1.82288629,00:33:55,1.70481184,00:00:43,
096,72.4200,0.00477462,1.79327343,00:33:51,1.69326948,00:00:43,
097,72.6120,0.00438079,1.76262348,00:33:50,1.68009085,00:00:43,
098,72.7580,0.00400234,1.73098236,00:33:51,1.66475166,00:00:43,
099,73.2100,0.00363956,1.69785825,00:33:52,1.64612463,00:00:43,
100,73.5840,0.00329272,1.66306056,00:33:53,1.62880507,00:00:43,
101,73.9480,0.00296208,1.63021735,00:33:54,1.60631952,00:00:43,
102,73.9220,0.00264788,1.59851383,00:33:53,1.60305482,00:00:43,
103,74.4240,0.00235037,1.56579774,00:33:55,1.57576376,00:00:43,
104,74.7700,0.00206975,1.52927728,00:33:53,1.55748840,00:00:43,
105,75.1060,0.00180625,1.49491899,00:33:51,1.54770533,00:00:43,
106,75.2820,0.00156006,1.45979912,00:33:50,1.53246865,00:00:43,
107,75.5900,0.00133136,1.42473013,00:33:48,1.51654919,00:00:43,
108,76.0080,0.00112032,1.39003038,00:33:50,1.50006903,00:00:43,
109,76.0380,0.00092710,1.35910935,00:33:50,1.49490557,00:00:43,
110,76.3400,0.00075184,1.32548313,00:33:53,1.48001262,00:00:43,
111,76.4660,0.00059468,1.29866842,00:33:52,1.47297141,00:00:43,
112,76.6620,0.00045573,1.27196380,00:33:51,1.46245377,00:00:43,
113,76.7760,0.00033510,1.24772321,00:33:51,1.45587799,00:00:43,
114,76.9920,0.00023287,1.22792417,00:33:52,1.44617591,00:00:43,
115,77.1520,0.00014913,1.21017446,00:33:52,1.44005570,00:00:43,
116,77.1320,0.00008393,1.19681378,00:33:52,1.43675115,00:00:43,
117,77.2140,0.00003732,1.18992450,00:32:56,1.43517531,00:00:37,
118,77.2440,0.00000934,1.18464153,00:31:39,1.43632809,00:00:37,
119,77.2340,0.00000001,1.18058567,00:31:37,1.43489326,00:00:37,
