--------------------------------------------------
port_num : 9999
world_size : 4
data_dir : /mnt/ssd1/ImageNet
batch_size : 512
num_workers : 8
start_epoch : 0
epochs : 120
warmup_epochs : 5
min_lr : 1e-08
lr : 0.2
momentum : 0.9
weight_decay : 0.0001
resume : 
save : True
save_name : ResNet50_512_DDP
save_freq : 200
print_freq : 100
log : ./logs/
checkpoint : ./checkpoints/
--------------------------------------------------

epoch,acc,lr,train_loss,train_time,val_loss,val_time
000,9.0900,0.03998401,5.99423536,00:23:15,4.99816200,00:00:55,
001,23.3140,0.07998401,4.32005002,00:23:05,3.75834903,00:00:37,
002,32.0460,0.11998401,3.48076712,00:22:59,3.16471818,00:00:35,
003,35.6180,0.15998401,3.06403494,00:22:56,3.05097725,00:00:36,
004,39.4680,0.19998401,2.85529173,00:22:54,2.73435007,00:00:37,
005,40.6740,0.19996272,2.70949482,00:23:07,2.66376923,00:00:45,
006,45.4280,0.19985084,2.58791844,00:22:55,2.37870909,00:00:36,
007,44.4520,0.19966445,2.50116387,00:22:56,2.45129325,00:00:36,
008,46.6580,0.19940369,2.43933301,00:22:54,2.32534361,00:00:36,
009,49.6280,0.19906874,2.39256357,00:22:58,2.15820640,00:00:35,
010,48.1960,0.19865987,2.35434216,00:22:55,2.24281742,00:00:35,
011,49.1640,0.19817738,2.32398127,00:22:53,2.19649108,00:00:35,
012,49.4740,0.19762162,2.29733701,00:22:56,2.16134278,00:00:35,
013,50.6320,0.19699301,2.27515649,00:22:54,2.11123257,00:00:35,
014,52.1340,0.19629202,2.25693491,00:22:53,2.04927535,00:00:35,
015,51.4900,0.19551918,2.24132722,00:22:55,2.06752716,00:00:36,
016,51.2180,0.19467506,2.22484762,00:22:54,2.09558441,00:00:36,
017,46.7880,0.19376028,2.21080554,00:22:53,2.34149154,00:00:35,
018,47.6740,0.19277554,2.19817616,00:22:50,2.29165201,00:00:35,
019,51.8240,0.19172157,2.19090080,00:22:54,2.06421362,00:00:36,
020,52.6240,0.19059915,2.17753049,00:22:55,2.01833863,00:00:35,
021,53.4680,0.18940912,2.16643133,00:23:08,1.97207318,00:00:45,
022,51.9120,0.18815237,2.15809038,00:23:17,2.05130803,00:00:45,
023,53.3080,0.18682984,2.14893967,00:23:18,1.98096930,00:00:45,
024,52.6060,0.18544251,2.13840308,00:23:17,2.03336638,00:00:44,
025,52.1580,0.18399142,2.12786057,00:23:18,2.04711720,00:00:47,
026,53.6700,0.18247766,2.12327430,00:23:18,1.95831638,00:00:45,
027,53.6720,0.18090234,2.11379579,00:23:17,1.95779327,00:00:45,
028,54.1440,0.17926666,2.10649165,00:23:15,1.94582842,00:00:44,
029,52.3920,0.17757182,2.09855095,00:23:18,2.03882117,00:00:46,
030,53.5420,0.17581909,2.09138610,00:23:16,1.98058437,00:00:46,
031,54.3200,0.17400979,2.08293554,00:23:17,1.93228686,00:00:44,
032,52.1760,0.17214526,2.07301974,00:23:17,2.03635160,00:00:46,
033,52.1780,0.17022689,2.06620542,00:23:19,2.07518434,00:00:46,
034,54.4600,0.16825611,2.05843539,00:23:18,1.93012617,00:00:45,
035,54.6020,0.16623440,2.05022945,00:23:19,1.92080770,00:00:45,
036,56.9980,0.16416327,2.04189652,00:23:18,1.79831521,00:00:43,
037,56.3980,0.16204425,2.03370605,00:23:20,1.83036187,00:00:42,
038,54.3400,0.15987893,2.02436930,00:23:21,1.94678108,00:00:52,
039,54.5820,0.15766893,2.01748572,00:23:16,1.92249101,00:00:44,
040,54.8200,0.15541589,2.00868287,00:23:19,1.92048115,00:00:42,
041,55.5100,0.15312150,1.99960734,00:23:19,1.86961728,00:00:45,
042,53.1160,0.15078747,1.98925886,00:23:17,2.01528726,00:00:46,
043,55.9380,0.14841554,1.98173499,00:23:15,1.86338876,00:00:45,
044,56.4820,0.14600748,1.97400844,00:23:16,1.82677686,00:00:44,
045,56.2240,0.14356508,1.96476753,00:23:14,1.84814336,00:00:44,
046,56.7180,0.14109018,1.95486223,00:23:18,1.82495370,00:00:45,
047,56.9980,0.13858461,1.94855164,00:23:16,1.81436086,00:00:46,
048,57.7360,0.13605025,1.93681455,00:23:16,1.76606405,00:00:44,
049,57.5100,0.13348899,1.92780866,00:23:15,1.79341574,00:00:45,
050,56.5460,0.13090274,1.91603541,00:23:19,1.83057602,00:00:44,
051,58.8500,0.12829343,1.90724036,00:23:18,1.72083156,00:00:45,
052,58.3220,0.12566300,1.89600020,00:23:18,1.76946436,00:00:45,
053,58.8160,0.12301342,1.88724481,00:23:16,1.72871442,00:00:46,
054,58.5700,0.12034667,1.87683861,00:23:17,1.74293631,00:00:46,
055,54.3500,0.11766474,1.86692336,00:23:16,1.95537835,00:00:44,
056,60.5040,0.11496962,1.85426334,00:23:18,1.64378103,00:00:45,
057,58.6800,0.11226334,1.84528696,00:23:19,1.71386783,00:00:44,
058,59.3260,0.10954790,1.83262635,00:23:18,1.69217970,00:00:44,
059,60.8640,0.10682534,1.82180565,00:23:21,1.62552140,00:00:45,
060,60.6200,0.10409768,1.81100545,00:23:22,1.63303230,00:00:46,
061,60.3000,0.10136696,1.79873594,00:23:21,1.64392527,00:00:45,
062,61.3760,0.09863523,1.78345880,00:23:22,1.60422612,00:00:44,
063,61.7980,0.09590451,1.77275858,00:23:21,1.58012341,00:00:45,
064,61.2700,0.09317685,1.76017158,00:23:22,1.62339092,00:00:45,
065,61.7700,0.09045429,1.74896195,00:23:20,1.58323141,00:00:45,
066,62.0300,0.08773884,1.73457492,00:23:23,1.56876766,00:00:46,
067,61.6600,0.08503254,1.72325961,00:23:24,1.58221687,00:00:46,
068,62.3180,0.08233742,1.70830096,00:23:27,1.55315813,00:00:45,
069,62.8700,0.07965547,1.69529799,00:23:27,1.52788376,00:00:44,
070,60.8040,0.07698871,1.68009349,00:23:26,1.63241795,00:00:47,
071,63.2300,0.07433912,1.66567843,00:23:29,1.51425206,00:00:45,
072,63.9920,0.07170868,1.65248060,00:23:28,1.47872587,00:00:44,
073,63.8620,0.06909935,1.63735738,00:23:33,1.49247648,00:00:46,
074,63.3220,0.06651307,1.62141159,00:23:28,1.51229888,00:00:45,
075,65.2360,0.06395179,1.60821803,00:23:25,1.41501696,00:00:44,
076,64.9980,0.06141741,1.59070096,00:23:28,1.44361432,00:00:44,
077,64.9220,0.05891182,1.57172097,00:23:27,1.43099199,00:00:45,
078,65.4620,0.05643689,1.55791955,00:23:24,1.41205515,00:00:45,
079,65.2280,0.05399447,1.54049532,00:23:26,1.42134567,00:00:46,
080,65.2080,0.05158638,1.52540064,00:23:28,1.42861715,00:00:46,
081,66.9920,0.04921442,1.50617133,00:23:29,1.34481241,00:00:46,
082,66.5320,0.04688036,1.49082535,00:23:25,1.36661086,00:00:45,
083,67.2820,0.04458594,1.47164270,00:23:20,1.33527986,00:00:45,
084,68.1020,0.04233287,1.45810017,00:23:21,1.29630538,00:00:45,
085,68.3460,0.04012283,1.43494610,00:23:20,1.28612907,00:00:46,
086,67.7020,0.03795748,1.41638823,00:23:19,1.32446440,00:00:46,
087,68.5080,0.03583842,1.39944152,00:23:18,1.28053047,00:00:46,
088,69.0460,0.03376724,1.37956291,00:23:17,1.25042846,00:00:45,
089,69.1260,0.03174549,1.35782364,00:23:20,1.23967790,00:00:45,
090,69.4200,0.02977468,1.33880332,00:23:17,1.22942772,00:00:45,
091,69.8080,0.02785626,1.31787053,00:23:15,1.21593259,00:00:46,
092,69.5460,0.02599169,1.29632941,00:23:18,1.22624804,00:00:45,
093,70.5320,0.02418234,1.27462263,00:23:22,1.18952752,00:00:44,
094,70.4600,0.02242957,1.25094363,00:23:22,1.19620251,00:00:45,
095,71.2640,0.02073468,1.23192007,00:23:22,1.15584234,00:00:44,
